Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A24180	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
A24181	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
A24182	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A24183	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A24186	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0
A24187	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A24188	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
A24191	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0
A24193	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A24194	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
A24195	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1
A24196	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
A24197	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
A24199	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A24200	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A24201	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A24202	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A24203	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
A24204	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A24207	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
A24208	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
A24209	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A24215	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A24216	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0
A24218	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
A24219	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
A24220	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0
A24222	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
A24223	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
A24224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
A24227	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
A24229	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0
A24231	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
A24232	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
A24236	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1
A24238	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0
A24240	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0
A24241	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
A24242	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24243	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A24244	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A24247	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
A24253	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A24254	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0
A24255	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
A24260	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
A24262	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24263	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A24265	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
A24269	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
A24271	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
A24272	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24273	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
A24274	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
A24276	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0
A24277	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24278	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
A24279	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
A24280	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
A24281	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A24282	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
A24283	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
A24285	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0
A24286	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1
A24287	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A24288	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
A24289	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A24290	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
A24291	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
A24292	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
A24293	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A24296	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
A24297	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
A24299	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
A24300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A24301	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A24302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A24304	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
A24306	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1
A24307	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
A24308	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A24309	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1
A24310	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
A24311	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
A24312	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
A24314	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
A24316	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A24319	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
A24321	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0
A24322	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0
A24323	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24324	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1
A24325	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1
A24327	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1
A24328	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
A24329	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0
A24330	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
A24334	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A24335	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0
A24336	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0
A24337	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24339	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A24341	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
A24342	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
A24345	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A24346	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
A24347	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A24348	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
A24352	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
A24353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
A24357	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1
A24358	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0
A24359	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0
A24360	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0
A24362	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0
A24364	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0
A24366	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
A24368	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0
A24369	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
A24370	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
A24372	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1
A24373	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
A24374	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A24375	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
A24376	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1
A24377	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0
A24378	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
A24379	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
A24380	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
A24381	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0
A24382	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
A24384	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
A24385	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1
A24386	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1
A24388	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0
A24389	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
A24390	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
A24391	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
A24392	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24396	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A24397	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
A24398	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A24399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A24401	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
A24402	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24403	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A24404	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
A24405	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A24408	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
A24411	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A24412	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A24414	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A24415	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A24416	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
A24417	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
A24420	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
A24423	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A24425	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A24427	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
A24428	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
A24430	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A24431	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0
A24433	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
A24434	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0
A24435	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
A24437	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A24438	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
A24441	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0
A24442	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
A24443	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A24444	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A24445	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0
A24446	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
A24447	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
A24449	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
A24450	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A24451	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
A24454	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A24455	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
A24456	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A24457	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
A24459	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24461	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
A24462	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
A24463	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1
A24464	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
A24465	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
A24468	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
A24469	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A24472	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A24473	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
A24475	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
A24476	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A24478	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
A24482	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
A24483	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0
A24484	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24486	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
A24487	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
A24489	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A24490	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
A24491	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
A24492	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0
A24493	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24495	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1
A24496	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
A24498	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A24499	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
A24500	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
A25001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
A25003	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
A25005	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A25006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
A25008	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25010	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A25011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A25012	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
A25013	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A25014	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A25016	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
A25017	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
A25018	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A25019	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
A25020	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
A25023	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A25024	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
A25026	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
A25027	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0
A25030	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A25032	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
A25034	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A25036	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A25037	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25039	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1
A25040	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25042	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25043	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A25045	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
A25047	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
A25048	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0
A25049	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
A25050	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A25053	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A25054	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
A25061	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25062	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A25063	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
A25064	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A25065	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0
A25066	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
A25067	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
A25071	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
A25074	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A25076	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
A25077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A25079	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A25080	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
A25081	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
A25082	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
A25085	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0
A25086	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
A25087	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A25089	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A25092	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A25093	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A25094	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
A25096	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0
A25097	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
A25098	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A25099	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A25101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A25103	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1
A25104	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A25105	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
A25107	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A25108	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25110	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
A25111	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A25113	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
A25114	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A25115	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
A25116	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A25117	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A25119	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
A25121	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
A25122	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
A25123	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1
A25124	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
A25126	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
A25127	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
A25128	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A25129	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
A25132	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
A25134	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
A25135	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
A25136	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
A25138	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
A25141	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25142	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0
A25143	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25145	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A25147	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
A25150	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A25151	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
A25154	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A25155	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A25156	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
A25157	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
A25159	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
A25160	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
A25165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
A25166	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25167	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
A25168	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
